Yb3O2_Pellet_#1,-0.160671,2.34586,-9.71963
Yb3O2_Pellet_#3,2.56052,0.101796,0.636346
Yb3O2_Pellet_#6,-1.58187,-1.37974,-9.04432
Yb3O2_Pellet_#7,-2.27292,0.176321,-7.95407
Yb3O2_Pellet_#8,-1.71504,1.53279,7.38815
Yb3O2_Pellet_#8,-1.84281,1.45899,-9.74198
Yb3O2_Pellet_#2,1.50446,1.7956,-10.3592
Yb3O2_Pellet_#6,-1.387,-1.63759,-5.74883
Yb3O2_Pellet_#8,-1.87752,1.59501,6.54349
Yb3O2_Pellet_#3,2.54962,-0.150639,5.09883
Yb3O2_Pellet_#3,2.5747,-0.107742,8.55435
Yb3O2_Pellet_#4,1.80845,-1.84956,1.87554
Yb3O2_Pellet_#2,1.62134,1.35718,-4.65042
Yb3O2_Pellet_#6,-1.41625,-1.4379,0.769101
Yb3O2_Pellet_#1,-0.255631,2.36434,1.86244
Yb3O2_Pellet_#2,1.81976,1.56149,-9.7242
Yb3O2_Pellet_#3,2.13373,-0.242348,8.81053
Yb3O2_Pellet_#1,0.267493,2.33191,8.95663
Yb3O2_Pellet_#4,1.33947,-1.59472,6.26082
LD_Canister,4.15344,1.70899,11.2448
Yb3O2_Pellet_#4,1.42768,-1.81833,-5.90425
Yb3O2_Pellet_#1,-0.0909327,2.54831,5.42517
Yb3O2_Pellet_#6,-1.77074,-1.38234,-9.9558
Yb3O2_Pellet_#7,-2.03841,-0.0698832,-8.09326
Yb3O2_Pellet_#1,-0.0219382,2.02617,-10.3184
Yb3O2_Pellet_#4,1.60751,-1.92396,-9.97996
LD_Canister,-2.67523,-0.436992,12.3787
Yb3O2_Pellet_#5,0.266589,-2.37621,2.59858
Yb3O2_Pellet_#8,-1.44352,1.46007,-2.16702
Yb3O2_Pellet_#6,-1.6916,-1.67854,9.61948
Yb3O2_Pellet_#6,-1.40635,-1.60283,8.66426
Yb3O2_Pellet_#4,1.74953,-1.87379,-9.66582
Yb3O2_Pellet_#2,1.42051,1.42557,-10.4633
LD_Canister,2.39032,-2.8736,8.321
Yb3O2_Pellet_#8,-1.66176,1.71812,-9.69796
Yb3O2_Pellet_#1,0.185552,2.07559,2.23802
LD_Canister,-1.42321,-0.720489,-11.5401
Yb3O2_Pellet_#6,-1.5903,-1.34674,8.82912
Yb3O2_Pellet_#1,0.0744233,2.05244,-9.09517
Yb3O2_Pellet_#5,0.0499221,-2.10125,9.00973
Yb3O2_Pellet_#1,0.202392,2.10012,8.45028
Yb3O2_Pellet_#7,-2.11871,-0.191859,7.3021
Yb3O2_Pellet_#3,2.24553,0.0930169,-9.77772
LD_Canister,2.61039,0.651532,-11.0189
Yb3O2_Pellet_#5,-0.218512,-2.14972,7.24922
Yb3O2_Pellet_#4,1.51233,-1.35896,-9.96284
Yb3O2_Pellet_#7,-2.07857,0.148185,-7.30148
Yb3O2_Pellet_#8,-1.75602,1.40126,3.87154
Yb3O2_Pellet_#3,2.21712,-0.269434,-4.65258
Yb3O2_Pellet_#6,-1.91522,-1.70289,2.98233
Yb3O2_Pellet_#6,-1.43885,-1.40882,8.07708
Yb3O2_Pellet_#7,-2.13356,0.237764,-10.5076
Yb3O2_Pellet_#7,-2.5847,-0.076689,2.05901
Yb3O2_Pellet_#3,2.58343,0.121101,5.22792
Yb3O2_Pellet_#4,1.53679,-1.35163,-8.64393
Yb3O2_Pellet_#8,-1.83764,1.41566,9.38981
Yb3O2_Pellet_#1,-0.0117853,2.6071,-9.96498
Yb3O2_Pellet_#7,-2.25355,0.0337118,-9.74271
Yb3O2_Pellet_#1,-0.0887645,2.04212,-9.62974
Yb3O2_Pellet_#2,1.55778,1.38976,-10.584
LD_Canister,-0.801649,-2.21863,-7.22084
Yb3O2_Pellet_#3,2.27306,0.0811251,-9.73907
Yb3O2_Pellet_#6,-1.88081,-1.63901,8.62372
Yb3O2_Pellet_#3,2.56854,0.144056,-10.3221
Yb3O2_Pellet_#6,-1.64662,-1.83548,-5.44048
Yb3O2_Pellet_#4,1.76792,-1.41585,-9.56883
Yb3O2_Pellet_#1,-0.28493,2.38415,-10.7824
Yb3O2_Pellet_#3,2.22961,0.285755,-9.9554
Yb3O2_Pellet_#5,0.135316,-2.10943,-8.51352
Yb3O2_Pellet_#2,1.86225,1.49135,-9.33766
Yb3O2_Pellet_#1,0.0220308,2.05249,8.27995
Yb3O2_Pellet_#3,2.42312,0.237401,-6.0889
Yb3O2_Pellet_#2,1.3914,1.75876,-6.39857
Yb3O2_Pellet_#8,-1.66649,1.51773,-10.7595
Yb3O2_Pellet_#4,1.36795,-1.52031,-5.13725
Yb3O2_Pellet_#1,0.117238,2.18422,-9.18218
Yb3O2_Pellet_#8,-1.78609,1.74376,-9.41953
Yb3O2_Pellet_#7,-2.48288,-0.114285,3.54309
Yb3O2_Pellet_#6,-1.43162,-1.79636,-9.71985
Yb3O2_Pellet_#8,-1.74854,1.37285,-10.2032
Yb3O2_Pellet_#6,-1.79103,-1.86915,-5.4443
Yb3O2_Pellet_#3,2.13509,-0.243348,-9.36577
Yb3O2_Pellet_#2,1.58451,1.33853,-11.2688
Yb3O2_Pellet_#4,1.53014,-1.75601,3.69121
Yb3O2_Pellet_#6,-1.58152,-1.34634,-11.2056
Yb3O2_Pellet_#1,0.154144,2.47392,-10.2652
Yb3O2_Pellet_#8,-1.602,1.76258,-9.67057
Yb3O2_Pellet_#2,1.93127,1.64498,-9.39794
LD_Canister,-3.45823,0.467012,-7.13054
Yb3O2_Pellet_#4,1.38259,-1.47121,7.46872
Yb3O2_Pellet_#2,1.68383,1.92452,9.48669
Yb3O2_Pellet_#6,-1.69109,-1.34334,-10.0434
Yb3O2_Pellet_#1,-0.201948,2.15031,-9.7913
Yb3O2_Pellet_#3,2.33443,0.288202,1.83408
Yb3O2_Pellet_#4,1.76937,-1.66729,9.5832
Yb3O2_Pellet_#8,-1.44951,1.68567,9.42759
Yb3O2_Pellet_#8,-1.49756,1.38517,-9.84584
Yb3O2_Pellet_#6,-1.71269,-1.6998,3.69536
Yb3O2_Pellet_#4,1.84681,-1.58084,-0.4353
Yb3O2_Pellet_#7,-2.31901,0.294303,-6.2399
Yb3O2_Pellet_#1,-0.024372,2.55584,7.58123
LD_Canister,-3.12718,1.98506,1.49006
Yb3O2_Pellet_#6,-1.85791,-1.82769,7.46027
Yb3O2_Pellet_#1,0.261231,2.19394,8.25722
Yb3O2_Pellet_#3,2.43618,-0.247639,6.08165
Yb3O2_Pellet_#5,-0.143886,-2.06803,-9.90505
Yb3O2_Pellet_#1,-0.27346,2.42907,-6.13715
Yb3O2_Pellet_#5,0.0251712,-2.11502,-11.3635
Yb3O2_Pellet_#5,0.0611533,-2.07605,9.14914
Yb3O2_Pellet_#1,0.283096,2.21664,-11.0374
Yb3O2_Pellet_#3,2.57746,0.0422776,5.40466
Yb3O2_Pellet_#8,-1.35804,1.72755,-8.86322
Yb3O2_Pellet_#1,-0.282766,2.37469,2.95822
LD_Canister,-2.53888,3.48053,8.76272
Yb3O2_Pellet_#3,2.51737,-0.122554,9.61136
Yb3O2_Pellet_#2,1.91192,1.55717,-6.46793
Yb3O2_Pellet_#7,-2.58263,-0.0970084,8.59166
Yb3O2_Pellet_#1,0.245106,2.45969,4.43798
Yb3O2_Pellet_#2,1.35115,1.67037,-10.4861
Yb3O2_Pellet_#7,-2.51437,0.213141,-2.80707
Yb3O2_Pellet_#7,-2.45174,0.242678,-7.61676
LD_Canister,-2.17905,-0.6288,-4.36718
Yb3O2_Pellet_#2,1.75264,1.83778,-9.63545
Yb3O2_Pellet_#6,-1.53528,-1.52628,9.49765
Yb3O2_Pellet_#2,1.50374,1.36803,-10.1764
Yb3O2_Pellet_#7,-2.58143,-0.0955684,-6.27475
Yb3O2_Pellet_#1,0.0321872,2.01671,-11.0476
Yb3O2_Pellet_#4,1.79137,-1.38914,9.24691
Yb3O2_Pellet_#6,-1.81221,-1.55274,-9.86361
Yb3O2_Pellet_#1,0.191556,2.53586,8.7971
LD_Canister,3.8052,-1.41891,-3.59628
Yb3O2_Pellet_#7,-2.22182,-0.237081,-9.75216
Yb3O2_Pellet_#1,-0.162855,2.40718,7.25036
Yb3O2_Pellet_#2,1.72297,1.48615,-11.1191
Yb3O2_Pellet_#2,1.48316,1.41328,-9.4712
Yb3O2_Pellet_#8,-1.41588,1.48707,-8.70537
Yb3O2_Pellet_#6,-1.58366,-1.81624,-4.52913
Yb3O2_Pellet_#1,0.0905014,2.11625,-9.08483
Yb3O2_Pellet_#5,-0.0214658,-2.01366,-10.7837
Yb3O2_Pellet_#7,-2.2288,0.258741,-6.99402
Yb3O2_Pellet_#6,-1.63804,-1.57628,-9.82247
Yb3O2_Pellet_#7,-2.04924,0.0946412,-10.3299
Yb3O2_Pellet_#1,-0.0966699,2.58194,-5.04289
Yb3O2_Pellet_#5,0.284347,-2.31254,-4.40376
LD_Canister,2.83625,-3.24125,-3.48278
Yb3O2_Pellet_#3,2.42326,-0.0340184,-2.81605
LD_Canister,-3.78512,-0.8826,-8.08836
Yb3O2_Pellet_#2,1.46561,1.7968,-9.46976
Yb3O2_Pellet_#7,-2.08423,-0.147014,7.95776
Yb3O2_Pellet_#1,-0.271622,2.25996,-11.2785
Yb3O2_Pellet_#4,1.60889,-1.59335,5.42589
Yb3O2_Pellet_#5,-0.0138075,-2.11105,8.02469
Yb3O2_Pellet_#4,1.46206,-1.82731,-9.72231
LD_Canister,-0.550535,-0.810226,10.0131
Yb3O2_Pellet_#6,-1.6717,-1.38522,-2.69735
Yb3O2_Pellet_#8,-1.70281,1.62074,9.57278
Yb3O2_Pellet_#6,-1.74919,-1.3615,-9.89992
Yb3O2_Pellet_#4,1.60785,-1.92876,-5.8065
